County Name,Market Name,Market Location,Manager,Days,Hours,Months,Market Phone,Latitude,Longitude
Los Angeles,Kaiser Permanente Woodland Hills Farmers' Market,"5601 De Soto Ave. at Kaiser Permanente Medical Center near the De Soto exit of the 101 Freeway, Woodland Hills, 91367",Meilin Plascencia,Thu,9am - 2pm,Year Round,(310) 383-3708,34.170306652864,-118.588168937056
Los Angeles,Paramount Farmers Market,"14400 Paramount Blvd., Paramount, 90723",Evelin TH/ Rick K,Sat,10am - 2pm,Year Round,(800) 779-2115,33.902727307509,-118.160040971287
Los Angeles,South El Monte Certified Farmers Market,"1530 Central Ave., South El Monte, 91733",Harry Wong,Thu,9am - 1pm,Year Round,(626) 347-8981,34.046157555507,-118.04685655931
Los Angeles,Bellflower Farmers Market,"Towne Center Plaza, 16521 Adenmoor Ave, Belmont & Bellflower Blvd., Bellflower, 90706",Kelli Johnson,Mon,3 - 7pm,Year Round,(562) 308-7364,33.88441638363,-118.12384576286
Los Angeles,Motor Avenue Farmer Market,"10420 National Blvd., at Motor Ave., Los Angeles, 90034",Lee Wallach,Sun,9am - 2pm,Year Round,(310) 202-9002,34.029240018702,-118.410720023518
Los Angeles,Woodland Hills Farmers Market,"5650 Shoup Ave., Woodland Hills, 91335",Shivam Dhupar,Sat,8am - 2pm,Year Round,(818) 300-3023,34.173326987854,-118.614522478829
Los Angeles,East Los Angeles Certified Farmers Market @ Cal State LA,"5151 State University Dr., Paseo Rancho Castilla, Los Angeles, 90032",Brissa Sanchez,Tue,9am - 2pm,Aug-Dec / Jan- Jun,(323) 312-5392,34.066206013815,-118.168346983459
Los Angeles,Carson FM presented by Kaiser Permanente,"18600 S. Figueroa St., Gardena, 90248",Evelin TH / Rick K,Tue,10am - 2pm,Year Round,(800) 779-2115,33.861340984638,-118.281472501476
Los Angeles,Adams-Vermont Farmers Market,"Adams and Vermont, St. Agnes School Church parking lot, Los Angeles, 90007",Harry Brown Hiegel,Tue,2 - 5:30pm,Year Round,(310) 621-0336,34.032749982566,-118.291560038129
Los Angeles,Harbor City FM Presented by Kaiser Permanente,"25820 Normandie, Los Angeles, 90710",Evelin TH /Rick K,Wed,10am - 2pm,Year Round,(800) 779-2115,33.789009015909,-118.297492497739
Los Angeles,Bellgardens Farmers Market,"6662 Loveland St., at Veterans Park, Bellgardens, 90201",Evelin TH / Rick K,Fri,10am - 2pm,Year Round,(800) 779-2115,33.96852658315,-118.144063771769
Los Angeles,LAC+USC Medical Center CFM,"2051 Marengo Street, Los Angeles, 90033",Leonard Lozano,Wed,9am - 2pm,Year Round,(661) 621-5263,34.056277689071,-118.206477777482
Los Angeles,Cal State Long Beach Certified Farmers Market,"1401 Palo Verde Ave., Long Beach, 90815",Melissa Farwell,Tue,10am - 2pm,Sep - May,(818) 591-8161,33.785095002402,-118.108037513731
Los Angeles,Reseda Certified Farmers Market,"8055 Reseda Blvd., Reseda, 91335",Melissa Farwell,Fri,4 - 8pm,Year Round,(818) 591-8161,34.216779989291,-118.536097537045
Los Angeles,Warner Center Certified Farmers Market,"21255 Burbank Blvd., Woodland Hills, 91326",Melissa Farwell,Wed,10am - 2pm,Year Round,(919) 591-8161,34.173313115804,-118.594009195731
Los Angeles,Farmers Marketplace of Lakewood,"4990 Clark Ave., Clark Del-Amo, Lakewood, 90712",Pamela Vigneau- Sears,Sat,8am - 1pm,Year Round,(562) 972-8897,33.848736949195,-118.133773476879
Los Angeles,The Market at Malibu Wines,"23130 Sherman Way, West Hills, 91307",Ronit Semler,Fri,noon - 8pm,Year Round,(213) 364-8039,34.198236956353,-118.632990074639
Los Angeles,Compton College Farmers' Market,"1111 E. Artesia Blvd., Compton, 90221","Summer Vernon, Elizabeth Bowman",Wed,3 - 7:30pm,Year Round,(323) 463-3171,33.874407287431,-118.208689025748
Los Angeles,African Village Community Market Place,"3333 43rd Place, Crenshaw & Vernon, Los Angeles, 90043",Deanna Hodges,Sun,10am - 5pm,Year Round,(310) 431-5963,34.003660000862,-118.330839983342
Los Angeles,Whittier College Farmers Market,"13406 E. Philadelphia St., Whittier, 90602",Shivam Dhupar,Tue,8am - 2pm,Aug - Apr,(818) 300-3023,33.979093522755,-118.031287779115
